DataType,Date,Location,Value
TOBS,2013-09-13T00:00:00,USC00182325,66.0
WESD,2013-09-13T00:00:00,USC00182325,0.0
PRCP,2013-09-14T00:00:00,USC00182325,0.0
SNOW,2013-09-14T00:00:00,USC00182325,0.0
SNWD,2013-09-14T00:00:00,USC00182325,0.0
TMAX,2013-09-14T00:00:00,USC00182325,78.0
TMIN,2013-09-14T00:00:00,USC00182325,52.0
TOBS,2013-09-14T00:00:00,USC00182325,55.0
WESD,2013-09-14T00:00:00,USC00182325,0.0
PRCP,2013-09-15T00:00:00,USC00182325,0.0
SNOW,2013-09-15T00:00:00,USC00182325,0.0
SNWD,2013-09-15T00:00:00,USC00182325,0.0
TMAX,2013-09-15T00:00:00,USC00182325,70.0
TMIN,2013-09-15T00:00:00,USC00182325,49.0
TOBS,2013-09-15T00:00:00,USC00182325,52.0
WESD,2013-09-15T00:00:00,USC00182325,0.0
PRCP,2013-09-16T00:00:00,USC00182325,0.0
SNOW,2013-09-16T00:00:00,USC00182325,0.0
SNWD,2013-09-16T00:00:00,USC00182325,0.0
TMAX,2013-09-16T00:00:00,USC00182325,77.0
TMIN,2013-09-16T00:00:00,USC00182325,52.0
TOBS,2013-09-16T00:00:00,USC00182325,62.0
WESD,2013-09-16T00:00:00,USC00182325,0.0
PRCP,2013-09-17T00:00:00,USC00182325,0.0
SNOW,2013-09-17T00:00:00,USC00182325,0.0
SNWD,2013-09-17T00:00:00,USC00182325,0.0
TMAX,2013-09-17T00:00:00,USC00182325,74.0
TMIN,2013-09-17T00:00:00,USC00182325,52.0
TOBS,2013-09-17T00:00:00,USC00182325,54.0
WESD,2013-09-17T00:00:00,USC00182325,0.0
PRCP,2013-09-18T00:00:00,USC00182325,0.03
SNOW,2013-09-18T00:00:00,USC00182325,0.0
SNWD,2013-09-18T00:00:00,USC00182325,0.0
TMAX,2013-09-18T00:00:00,USC00182325,69.0
TMIN,2013-09-18T00:00:00,USC00182325,50.0
TOBS,2013-09-18T00:00:00,USC00182325,50.0
WESD,2013-09-18T00:00:00,USC00182325,0.0
PRCP,2013-09-19T00:00:00,USC00182325,0.0
SNOW,2013-09-19T00:00:00,USC00182325,0.0
SNWD,2013-09-19T00:00:00,USC00182325,0.0
TMAX,2013-09-19T00:00:00,USC00182325,63.0
TMIN,2013-09-19T00:00:00,USC00182325,50.0
TOBS,2013-09-19T00:00:00,USC00182325,63.0
WESD,2013-09-19T00:00:00,USC00182325,0.0
PRCP,2013-09-20T00:00:00,USC00182325,0.0
SNOW,2013-09-20T00:00:00,USC00182325,0.0
SNWD,2013-09-20T00:00:00,USC00182325,0.0
WESD,2013-09-20T00:00:00,USC00182325,0.0
PRCP,2013-09-21T00:00:00,USC00182325,0.0
SNOW,2013-09-21T00:00:00,USC00182325,0.0
SNWD,2013-09-21T00:00:00,USC00182325,0.0
TMAX,2013-09-21T00:00:00,USC00182325,82.0
TMIN,2013-09-21T00:00:00,USC00182325,62.0
TOBS,2013-09-21T00:00:00,USC00182325,65.0
WESD,2013-09-21T00:00:00,USC00182325,0.0
PRCP,2013-09-22T00:00:00,USC00182325,1.43
SNOW,2013-09-22T00:00:00,USC00182325,0.0
SNWD,2013-09-22T00:00:00,USC00182325,0.0
TMAX,2013-09-22T00:00:00,USC00182325,77.0
TMIN,2013-09-22T00:00:00,USC00182325,57.0
TOBS,2013-09-22T00:00:00,USC00182325,59.0
WESD,2013-09-22T00:00:00,USC00182325,0.0
PRCP,2013-09-23T00:00:00,USC00182325,0.0
SNOW,2013-09-23T00:00:00,USC00182325,0.0
SNWD,2013-09-23T00:00:00,USC00182325,0.0
TMAX,2013-09-23T00:00:00,USC00182325,72.0
TMIN,2013-09-23T00:00:00,USC00182325,51.0
TOBS,2013-09-23T00:00:00,USC00182325,55.0
WESD,2013-09-23T00:00:00,USC00182325,0.0
PRCP,2013-09-24T00:00:00,USC00182325,0.0
SNOW,2013-09-24T00:00:00,USC00182325,0.0
SNWD,2013-09-24T00:00:00,USC00182325,0.0
TMAX,2013-09-24T00:00:00,USC00182325,72.0
TMIN,2013-09-24T00:00:00,USC00182325,45.0
TOBS,2013-09-24T00:00:00,USC00182325,48.0
WESD,2013-09-24T00:00:00,USC00182325,0.0
PRCP,2013-09-25T00:00:00,USC00182325,0.0
SNOW,2013-09-25T00:00:00,USC00182325,0.0
SNWD,2013-09-25T00:00:00,USC00182325,0.0
TMAX,2013-09-25T00:00:00,USC00182325,71.0
TMIN,2013-09-25T00:00:00,USC00182325,48.0
TOBS,2013-09-25T00:00:00,USC00182325,49.0
WESD,2013-09-25T00:00:00,USC00182325,0.0
PRCP,2013-09-26T00:00:00,USC00182325,0.0
SNOW,2013-09-26T00:00:00,USC00182325,0.0
SNWD,2013-09-26T00:00:00,USC00182325,0.0
TMAX,2013-09-26T00:00:00,USC00182325,74.0
TMIN,2013-09-26T00:00:00,USC00182325,49.0
TOBS,2013-09-26T00:00:00,USC00182325,55.0
WESD,2013-09-26T00:00:00,USC00182325,0.0
PRCP,2013-09-27T00:00:00,USC00182325,0.0
SNOW,2013-09-27T00:00:00,USC00182325,0.0
SNWD,2013-09-27T00:00:00,USC00182325,0.0
TMAX,2013-09-27T00:00:00,USC00182325,75.0
TMIN,2013-09-27T00:00:00,USC00182325,53.0
TOBS,2013-09-27T00:00:00,USC00182325,58.0
WESD,2013-09-27T00:00:00,USC00182325,0.0
PRCP,2013-09-28T00:00:00,USC00182325,0.0
SNOW,2013-09-28T00:00:00,USC00182325,0.0
SNWD,2013-09-28T00:00:00,USC00182325,0.0
TMAX,2013-09-28T00:00:00,USC00182325,75.0
TMIN,2013-09-28T00:00:00,USC00182325,53.0
TOBS,2013-09-28T00:00:00,USC00182325,58.0
WESD,2013-09-28T00:00:00,USC00182325,0.0
PRCP,2013-09-29T00:00:00,USC00182325,0.0
SNOW,2013-09-29T00:00:00,USC00182325,0.0
SNWD,2013-09-29T00:00:00,USC00182325,0.0
TMAX,2013-09-29T00:00:00,USC00182325,72.0
TMIN,2013-09-29T00:00:00,USC00182325,51.0
TOBS,2013-09-29T00:00:00,USC00182325,51.0
WESD,2013-09-29T00:00:00,USC00182325,0.0
PRCP,2013-09-30T00:00:00,USC00182325,0.0
SNOW,2013-09-30T00:00:00,USC00182325,0.0
SNWD,2013-09-30T00:00:00,USC00182325,0.0
TMAX,2013-09-30T00:00:00,USC00182325,73.0
TMIN,2013-09-30T00:00:00,USC00182325,49.0
TOBS,2013-09-30T00:00:00,USC00182325,51.0
WESD,2013-09-30T00:00:00,USC00182325,0.0
PRCP,2013-07-08T00:00:00,US1VAFX0063,0.1
PRCP,2013-07-09T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-09T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-10T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-10T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-11T00:00:00,US1VAFX0063,0.16
PRCP,2013-07-12T00:00:00,US1VAFX0063,1.2
PRCP,2013-07-13T00:00:00,US1VAFX0063,0.1
PRCP,2013-07-14T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-15T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-15T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-16T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-16T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-17T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-17T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-18T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-18T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-19T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-19T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-20T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-20T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-21T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-21T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-22T00:00:00,US1VAFX0063,0.2
PRCP,2013-07-23T00:00:00,US1VAFX0063,0.32
PRCP,2013-07-24T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-24T00:00:00,US1VAFX0063,0.0
PRCP,2013-07-25T00:00:00,US1VAFX0063,0.0
SNOW,2013-07-25T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-03T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-03T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-04T00:00:00,US1VAFX0063,0.01
PRCP,2013-08-05T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-05T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-06T00:00:00,US1VAFX0063,0.04
PRCP,2013-08-07T00:00:00,US1VAFX0063,0.18
PRCP,2013-08-08T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-08T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-09T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-09T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-10T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-10T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-11T00:00:00,US1VAFX0063,0.03
PRCP,2013-08-12T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-12T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-13T00:00:00,US1VAFX0063,0.01
PRCP,2013-08-14T00:00:00,US1VAFX0063,0.2
PRCP,2013-08-15T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-15T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-16T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-16T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-17T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-17T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-18T00:00:00,US1VAFX0063,0.16
PRCP,2013-08-19T00:00:00,US1VAFX0063,0.16
PRCP,2013-08-20T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-21T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-21T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-22T00:00:00,US1VAFX0063,0.29
PRCP,2013-08-23T00:00:00,US1VAFX0063,0.06
PRCP,2013-08-24T00:00:00,US1VAFX0063,0.33
PRCP,2013-08-25T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-25T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-26T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-26T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-27T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-27T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-28T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-28T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-29T00:00:00,US1VAFX0063,0.15
PRCP,2013-08-30T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-30T00:00:00,US1VAFX0063,0.0
PRCP,2013-08-31T00:00:00,US1VAFX0063,0.0
SNOW,2013-08-31T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-01T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-01T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-02T00:00:00,US1VAFX0063,0.34
PRCP,2013-09-03T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-03T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-04T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-04T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-05T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-05T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-06T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-06T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-07T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-07T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-08T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-08T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-09T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-09T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-10T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-10T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-11T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-11T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-12T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-12T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-13T00:00:00,US1VAFX0063,0.18
PRCP,2013-09-14T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-14T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-15T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-15T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-16T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-16T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-17T00:00:00,US1VAFX0063,0.05
PRCP,2013-09-18T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-18T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-19T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-19T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-20T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-20T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-21T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-21T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-22T00:00:00,US1VAFX0063,0.94
PRCP,2013-09-23T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-23T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-24T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-24T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-25T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-25T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-26T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-26T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-27T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-27T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-28T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-28T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-29T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-29T00:00:00,US1VAFX0063,0.0
PRCP,2013-09-30T00:00:00,US1VAFX0063,0.0
SNOW,2013-09-30T00:00:00,US1VAFX0063,0.0
PRCP,2013-10-01T00:00:00,USC00186350,0.0
TMAX,2013-10-01T00:00:00,USC00186350,74.0
TMIN,2013-10-01T00:00:00,USC00186350,51.0
TOBS,2013-10-01T00:00:00,USC00186350,60.0
PRCP,2013-10-02T00:00:00,USC00186350,0.0
TMAX,2013-10-02T00:00:00,USC00186350,83.0
TMIN,2013-10-02T00:00:00,USC00186350,58.0
TOBS,2013-10-02T00:00:00,USC00186350,64.0
PRCP,2013-10-03T00:00:00,USC00186350,0.0
TMAX,2013-10-03T00:00:00,USC00186350,86.0
TMIN,2013-10-03T00:00:00,USC00186350,61.0
TOBS,2013-10-03T00:00:00,USC00186350,66.0
PRCP,2013-10-04T00:00:00,USC00186350,0.0
TMAX,2013-10-04T00:00:00,USC00186350,88.0
TMIN,2013-10-04T00:00:00,USC00186350,61.0
TOBS,2013-10-04T00:00:00,USC00186350,66.0
PRCP,2013-10-05T00:00:00,USC00186350,0.0
TMAX,2013-10-05T00:00:00,USC00186350,88.0
TMIN,2013-10-05T00:00:00,USC00186350,66.0
TOBS,2013-10-05T00:00:00,USC00186350,71.0
PRCP,2013-10-06T00:00:00,USC00186350,0.0
TMAX,2013-10-06T00:00:00,USC00186350,91.0
TMIN,2013-10-06T00:00:00,USC00186350,66.0
TOBS,2013-10-06T00:00:00,USC00186350,70.0
PRCP,2013-10-07T00:00:00,USC00186350,0.0
TMAX,2013-10-07T00:00:00,USC00186350,89.0
TMIN,2013-10-07T00:00:00,USC00186350,70.0
TOBS,2013-10-07T00:00:00,USC00186350,73.0
PRCP,2013-10-08T00:00:00,USC00186350,1.26
TMAX,2013-10-08T00:00:00,USC00186350,78.0
TMIN,2013-10-08T00:00:00,USC00186350,50.0
TOBS,2013-10-08T00:00:00,USC00186350,59.0
PRCP,2013-10-09T00:00:00,USC00186350,0.01
TMAX,2013-10-09T00:00:00,USC00186350,69.0
TMIN,2013-10-09T00:00:00,USC00186350,54.0
TOBS,2013-10-09T00:00:00,USC00186350,56.0
PRCP,2013-10-10T00:00:00,USC00186350,1.32
TMAX,2013-10-10T00:00:00,USC00186350,62.0
TMIN,2013-10-10T00:00:00,USC00186350,55.0
TOBS,2013-10-10T00:00:00,USC00186350,57.0
PRCP,2013-10-11T00:00:00,USC00186350,1.23
TMAX,2013-10-11T00:00:00,USC00186350,63.0
TMIN,2013-10-11T00:00:00,USC00186350,55.0
TOBS,2013-10-11T00:00:00,USC00186350,63.0
PRCP,2013-10-12T00:00:00,USC00186350,2.37
TMAX,2013-10-12T00:00:00,USC00186350,68.0
TMIN,2013-10-12T00:00:00,USC00186350,63.0
TOBS,2013-10-12T00:00:00,USC00186350,66.0
PRCP,2013-10-13T00:00:00,USC00186350,0.17
TMAX,2013-10-13T00:00:00,USC00186350,74.0
TMIN,2013-10-13T00:00:00,USC00186350,66.0
TOBS,2013-10-13T00:00:00,USC00186350,66.0
PRCP,2013-10-14T00:00:00,USC00186350,0.01
TMAX,2013-10-14T00:00:00,USC00186350,71.0
TMIN,2013-10-14T00:00:00,USC00186350,62.0
TOBS,2013-10-14T00:00:00,USC00186350,62.0
PRCP,2013-10-15T00:00:00,USC00186350,0.0
TMAX,2013-10-15T00:00:00,USC00186350,74.0
TMIN,2013-10-15T00:00:00,USC00186350,51.0
TOBS,2013-10-15T00:00:00,USC00186350,54.0
PRCP,2013-10-16T00:00:00,USC00186350,0.0
TMAX,2013-10-16T00:00:00,USC00186350,73.0
TMIN,2013-10-16T00:00:00,USC00186350,54.0
TOBS,2013-10-16T00:00:00,USC00186350,62.0
PRCP,2013-10-17T00:00:00,USC00186350,0.0
TMAX,2013-10-17T00:00:00,USC00186350,73.0
TMIN,2013-10-17T00:00:00,USC00186350,61.0
TOBS,2013-10-17T00:00:00,USC00186350,66.0
PRCP,2013-10-18T00:00:00,USC00186350,0.02
TMAX,2013-10-18T00:00:00,USC00186350,78.0
TMIN,2013-10-18T00:00:00,USC00186350,52.0
TOBS,2013-10-18T00:00:00,USC00186350,55.0
PRCP,2013-10-19T00:00:00,USC00186350,0.0
SNOW,2013-10-19T00:00:00,USC00186350,0.0
SNWD,2013-10-19T00:00:00,USC00186350,0.0
TMAX,2013-10-19T00:00:00,USC00186350,67.0
TMIN,2013-10-19T00:00:00,USC00186350,47.0
TOBS,2013-10-19T00:00:00,USC00186350,51.0
WESD,2013-10-19T00:00:00,USC00186350,0.0
PRCP,2013-10-20T00:00:00,USC00186350,0.0
TMAX,2013-10-20T00:00:00,USC00186350,67.0
TMIN,2013-10-20T00:00:00,USC00186350,46.0
TOBS,2013-10-20T00:00:00,USC00186350,50.0
PRCP,2013-10-21T00:00:00,USC00186350,0.0
TMAX,2013-10-21T00:00:00,USC00186350,64.0
TMIN,2013-10-21T00:00:00,USC00186350,40.0
TOBS,2013-10-21T00:00:00,USC00186350,41.0
PRCP,2013-10-22T00:00:00,USC00186350,0.0
TMAX,2013-10-22T00:00:00,USC00186350,68.0
TMIN,2013-10-22T00:00:00,USC00186350,41.0
TOBS,2013-10-22T00:00:00,USC00186350,52.0
PRCP,2013-10-23T00:00:00,USC00186350,0.06
TMAX,2013-10-23T00:00:00,USC00186350,66.0
TMIN,2013-10-23T00:00:00,USC00186350,44.0
TOBS,2013-10-23T00:00:00,USC00186350,45.0
PRCP,2013-10-24T00:00:00,USC00186350,0.0
TMAX,2013-10-24T00:00:00,USC00186350,59.0
TMIN,2013-10-24T00:00:00,USC00186350,42.0
TOBS,2013-10-24T00:00:00,USC00186350,43.0
PRCP,2013-10-25T00:00:00,USC00186350,0.0
TMAX,2013-10-25T00:00:00,USC00186350,52.0
TMIN,2013-10-25T00:00:00,USC00186350,37.0
TOBS,2013-10-25T00:00:00,USC00186350,39.0
PRCP,2013-10-26T00:00:00,USC00186350,0.0
TMAX,2013-10-26T00:00:00,USC00186350,56.0
TMIN,2013-10-26T00:00:00,USC00186350,32.0
TOBS,2013-10-26T00:00:00,USC00186350,37.0
PRCP,2013-10-27T00:00:00,USC00186350,0.0
TMAX,2013-10-27T00:00:00,USC00186350,56.0
TMIN,2013-10-27T00:00:00,USC00186350,37.0
TOBS,2013-10-27T00:00:00,USC00186350,41.0
PRCP,2013-10-28T00:00:00,USC00186350,0.0
TMAX,2013-10-28T00:00:00,USC00186350,61.0
TMIN,2013-10-28T00:00:00,USC00186350,38.0
TOBS,2013-10-28T00:00:00,USC00186350,39.0
PRCP,2013-10-29T00:00:00,USC00186350,0.0
TMAX,2013-10-29T00:00:00,USC00186350,66.0
TMIN,2013-10-29T00:00:00,USC00186350,39.0
TOBS,2013-10-29T00:00:00,USC00186350,40.0
PRCP,2013-10-30T00:00:00,USC00186350,0.03
TMAX,2013-10-30T00:00:00,USC00186350,64.0
TMIN,2013-10-30T00:00:00,USC00186350,40.0
TOBS,2013-10-30T00:00:00,USC00186350,52.0
PRCP,2013-10-31T00:00:00,USC00186350,0.01
TMAX,2013-10-31T00:00:00,USC00186350,66.0
TMIN,2013-10-31T00:00:00,USC00186350,52.0
TOBS,2013-10-31T00:00:00,USC00186350,56.0
PRCP,2013-11-01T00:00:00,USC00186350,0.02
TMAX,2013-11-01T00:00:00,USC00186350,72.0
TMIN,2013-11-01T00:00:00,USC00186350,56.0
TOBS,2013-11-01T00:00:00,USC00186350,71.0
PRCP,2013-11-02T00:00:00,USC00186350,0.17
TMAX,2013-11-02T00:00:00,USC00186350,75.0
TMIN,2013-11-02T00:00:00,USC00186350,52.0
TOBS,2013-11-02T00:00:00,USC00186350,53.0
PRCP,2013-11-03T00:00:00,USC00186350,0.0
SNOW,2013-11-03T00:00:00,USC00186350,0.0
SNWD,2013-11-03T00:00:00,USC00186350,0.0
TMAX,2013-11-03T00:00:00,USC00186350,72.0
TMIN,2013-11-03T00:00:00,USC00186350,45.0
TOBS,2013-11-03T00:00:00,USC00186350,51.0
WESD,2013-11-03T00:00:00,USC00186350,0.0
PRCP,2013-11-04T00:00:00,USC00186350,0.0
TMAX,2013-11-04T00:00:00,USC00186350,58.0
TMIN,2013-11-04T00:00:00,USC00186350,33.0
TOBS,2013-11-04T00:00:00,USC00186350,36.0
PRCP,2013-11-05T00:00:00,USC00186350,0.0
TMAX,2013-11-05T00:00:00,USC00186350,47.0
TMIN,2013-11-05T00:00:00,USC00186350,36.0
TOBS,2013-11-05T00:00:00,USC00186350,42.0
PRCP,2013-11-06T00:00:00,USC00186350,0.0
TMAX,2013-11-06T00:00:00,USC00186350,59.0
TMIN,2013-11-06T00:00:00,USC00186350,42.0
TOBS,2013-11-06T00:00:00,USC00186350,54.0
PRCP,2013-11-07T00:00:00,USC00186350,0.0
TMAX,2013-11-07T00:00:00,USC00186350,69.0
TMIN,2013-11-07T00:00:00,USC00186350,54.0
TOBS,2013-11-07T00:00:00,USC00186350,58.0
PRCP,2013-11-08T00:00:00,USC00186350,0.0
TMAX,2013-11-08T00:00:00,USC00186350,64.0
TMIN,2013-11-08T00:00:00,USC00186350,36.0
TOBS,2013-11-08T00:00:00,USC00186350,47.0
PRCP,2013-11-09T00:00:00,USC00186350,0.0
TMAX,2013-11-09T00:00:00,USC00186350,51.0
TMIN,2013-11-09T00:00:00,USC00186350,30.0
TOBS,2013-11-09T00:00:00,USC00186350,38.0
PRCP,2013-11-10T00:00:00,USC00186350,0.0
TMAX,2013-11-10T00:00:00,USC00186350,55.0
TMIN,2013-11-10T00:00:00,USC00186350,38.0
TOBS,2013-11-10T00:00:00,USC00186350,52.0
PRCP,2013-11-11T00:00:00,USC00186350,0.0
TMAX,2013-11-11T00:00:00,USC00186350,64.0
TMIN,2013-11-11T00:00:00,USC00186350,35.0
TOBS,2013-11-11T00:00:00,USC00186350,45.0
PRCP,2013-11-12T00:00:00,USC00186350,0.0
TMAX,2013-11-12T00:00:00,USC00186350,61.0
TMIN,2013-11-12T00:00:00,USC00186350,35.0
TOBS,2013-11-12T00:00:00,USC00186350,43.0
PRCP,2013-11-13T00:00:00,USC00186350,0.0
TMAX,2013-11-13T00:00:00,USC00186350,43.0
TMIN,2013-11-13T00:00:00,USC00186350,31.0
TOBS,2013-11-13T00:00:00,USC00186350,34.0
PRCP,2013-11-14T00:00:00,USC00186350,0.0
TMAX,2013-11-14T00:00:00,USC00186350,43.0
TMIN,2013-11-14T00:00:00,USC00186350,27.0
TOBS,2013-11-14T00:00:00,USC00186350,34.0
PRCP,2013-11-15T00:00:00,USC00186350,0.0
TMAX,2013-11-15T00:00:00,USC00186350,56.0
TMIN,2013-11-15T00:00:00,USC00186350,29.0
TOBS,2013-11-15T00:00:00,USC00186350,37.0
PRCP,2013-11-16T00:00:00,USC00186350,0.42
TMAX,2013-11-16T00:00:00,USC00186350,60.0
TMIN,2013-11-16T00:00:00,USC00186350,37.0
TOBS,2013-11-16T00:00:00,USC00186350,48.0
PRCP,2013-11-17T00:00:00,USC00186350,0.01
TMAX,2013-11-17T00:00:00,USC00186350,56.0
TMIN,2013-11-17T00:00:00,USC00186350,48.0
TOBS,2013-11-17T00:00:00,USC00186350,53.0
PRCP,2013-11-18T00:00:00,USC00186350,0.17
TMAX,2013-11-18T00:00:00,USC00186350,67.0
TMIN,2013-11-18T00:00:00,USC00186350,53.0
TOBS,2013-11-18T00:00:00,USC00186350,58.0
PRCP,2013-11-19T00:00:00,USC00186350,0.0
TMAX,2013-11-19T00:00:00,USC00186350,73.0
TMIN,2013-11-19T00:00:00,USC00186350,44.0
TOBS,2013-11-19T00:00:00,USC00186350,45.0
PRCP,2013-11-20T00:00:00,USC00186350,0.0
TMAX,2013-11-20T00:00:00,USC00186350,49.0
TMIN,2013-11-20T00:00:00,USC00186350,34.0
TOBS,2013-11-20T00:00:00,USC00186350,36.0
PRCP,2013-11-21T00:00:00,USC00186350,0.0
TMAX,2013-11-21T00:00:00,USC00186350,47.0
TMIN,2013-11-21T00:00:00,USC00186350,30.0
TOBS,2013-11-21T00:00:00,USC00186350,37.0
PRCP,2013-11-22T00:00:00,USC00186350,0.0
TMAX,2013-11-22T00:00:00,USC00186350,52.0
TMIN,2013-11-22T00:00:00,USC00186350,36.0
TOBS,2013-11-22T00:00:00,USC00186350,49.0
PRCP,2013-11-23T00:00:00,USC00186350,0.0
TMAX,2013-11-23T00:00:00,USC00186350,62.0
TMIN,2013-11-23T00:00:00,USC00186350,41.0
TOBS,2013-11-23T00:00:00,USC00186350,44.0
PRCP,2013-11-24T00:00:00,USC00186350,0.0
TMAX,2013-11-24T00:00:00,USC00186350,50.0
TMIN,2013-11-24T00:00:00,USC00186350,25.0
TOBS,2013-11-24T00:00:00,USC00186350,26.0
PRCP,2013-11-25T00:00:00,USC00186350,0.0
TMAX,2013-11-25T00:00:00,USC00186350,33.0
TMIN,2013-11-25T00:00:00,USC00186350,23.0
TOBS,2013-11-25T00:00:00,USC00186350,25.0
PRCP,2013-11-26T00:00:00,USC00186350,0.0
TMAX,2013-11-26T00:00:00,USC00186350,38.0
TMIN,2013-11-26T00:00:00,USC00186350,25.0
TOBS,2013-11-26T00:00:00,USC00186350,37.0
PRCP,2013-11-27T00:00:00,USC00186350,2.07
TMAX,2013-11-27T00:00:00,USC00186350,47.0
TMIN,2013-11-27T00:00:00,USC00186350,33.0
TOBS,2013-11-27T00:00:00,USC00186350,42.0
